work_id,title,byline,creators,creators_with_id
T1014,無量門破魔陀羅尼經,劉宋 功德直．玄暢譯,"功德直,玄暢",功德直(A000217);玄暢(A000298)
T1015,佛說阿難陀目佉尼呵離陀隣尼經,元魏 佛馱扇多譯,佛馱扇多,佛陀扇多(A000440)
T1016,舍利弗陀羅尼經,梁 僧伽婆羅譯,僧伽婆羅,僧伽婆羅(A001588)
T1017,佛說一向出生菩薩經,隋 闍那崛多譯,闍那崛多,闍那耶舍(A001842)
T1018,出生無邊門陀羅尼經,唐 智嚴譯,智嚴,智嚴(A001302)
T1019,大方廣佛華嚴經入法界品四十二字觀門,唐 不空譯,不空,不空(A000095)
T1020,大方廣佛花嚴經入法界品頓證毘盧遮那法身字輪瑜伽儀軌,唐 不空譯,不空,不空(A000095)
T1022A,一切如來心祕密全身舍利寶篋印陀羅尼經,唐 不空譯,不空,不空(A000095)
T1022B,一切如來心祕密全身舍利寶篋印陀羅尼經,唐 不空譯,不空,不空(A000095)
T1023,一切如來正法祕密篋印心陀羅尼經,宋 施護譯,施護,施護(A000844)
T1024,無垢淨光大陀羅尼經,唐 彌陀山譯,彌陀山,寂友(A001026)
T1025,佛頂放無垢光明入普門觀察一切如來心陀羅尼經,宋 施護譯,施護,施護(A000844)
T1026,佛說造塔延命功德經,唐 般若譯,般若,般若(A000993)
T1027a,金剛光焰止風雨陀羅尼經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1027b,金剛光焰止風雨陀羅尼經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1028A,佛說護諸童子陀羅尼經,元魏 菩提流支譯,菩提流支,菩提流支(A001357)
T1028B,童子經念誦法,唐 善無畏譯,善無畏,善無畏(A001342)
T1030,觀自在大悲成就瑜伽蓮華部念誦法門,唐 不空譯,不空,不空(A000095)
T1031,聖觀自在菩薩心真言瑜伽觀行儀軌,唐 不空譯,不空,不空(A000095)
T1032,瑜伽蓮華部念誦法,唐 不空譯,不空,不空(A000095)
T1033,金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王經,唐 不空譯,不空,不空(A000095)
T1034,呪五首,唐 玄奘譯,玄奘,玄奘(A000294)
T1035,千轉陀羅尼觀世音菩薩呪,唐 智通譯,智通,智通(A001275)
T1036,千轉大明陀羅尼經,宋 施護譯,施護,施護(A000844)
T1037,觀自在菩薩說普賢陀羅尼經,唐 不空譯,不空,不空(A000095)
T1038,清淨觀世音普賢陀羅尼經,唐 智通譯,智通,智通(A001275)
T1039,阿唎多羅陀羅尼阿嚕力經,唐 不空譯,不空,不空(A000095)
T1040,金剛頂降三世大儀軌法王教中觀自在菩薩心真言一切如來蓮華大曼荼羅品,唐 不空譯,不空,不空(A000095)
T1041,觀自在菩薩心真言一印念誦法,唐 不空譯,不空,不空(A000095)
T1042,觀自在菩薩大悲智印周遍法界利益眾生薰真如法,唐 不空譯,不空,不空(A000095)
T1043,請觀世音菩薩消伏毒害陀羅尼呪經,東晉 難提譯,難提,難提(A000766)
T1044,佛說六字呪王經,失譯,,
T1045a,佛說六字神呪王經,失譯,,
T1045b,六字神呪王經,失譯,,
T1046,六字大陀羅尼呪經,失譯,,
T1047,佛說聖六字大明王陀羅尼經,宋 施護譯,施護,施護(A000844)
T1048,佛說大護明大陀羅尼經,宋 法天譯,法天,法天(A000690)
T1049,聖六字增壽大明陀羅尼經,宋 施護譯,施護,施護(A000844)
T1050,佛說大乘莊嚴寶王經,宋 天息災譯,天息災,天息災(A000146)
T1051,佛說一切佛攝相應大教王經聖觀自在菩薩念誦儀軌,宋 法賢譯,法賢,天息災(A000146)
T1052,讚觀世音菩薩頌,唐 慧智譯,慧智,慧智(A001727)
T1053,聖觀自在菩薩功德讚,宋 施護譯,施護,施護(A000844)
T1054,聖觀自在菩薩一百八名經,宋 天息災譯,天息災,天息災(A000146)
T1055,佛說聖觀自在菩薩梵讚,宋 法賢譯,法賢,天息災(A000146)
T1056,金剛頂瑜伽千手千眼觀自在菩薩修行儀軌經,唐 不空譯,不空,不空(A000095)
T1057a,千眼千臂觀世音菩薩陀羅尼神呪經,唐 智通譯,智通,智通(A001275)
T1057b,千眼千臂觀世音菩薩陀羅尼神呪經,唐 智通譯,智通,智通(A001275)
T1058,千手千眼觀世音菩薩姥陀羅尼身經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1059,千手千眼觀世音菩薩治病合藥經,唐 伽梵達摩譯,伽梵達摩,伽梵達摩(A000449)
T1060,千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經,唐 伽梵達摩譯,伽梵達摩,伽梵達摩(A000449)
T1061,千手千眼觀自在菩薩廣大圓滿無礙大悲心陀羅尼呪本,唐 金剛智譯,金剛智,金剛智(A000774)
T1062A,千手千眼觀世音菩薩大身呪本,唐 金剛智譯,金剛智,金剛智(A000774)
T1062B,世尊聖者千眼千首千足千舌千臂觀自在菩提薩埵怛嚩廣大圓滿無礙大悲心陀羅尼,,,空海(A000759)
T1063,番大悲神呪,,,
T1064,千手千眼觀世音菩薩大悲心陀羅尼,唐 不空譯,不空,不空(A000095)
T1065,千光眼觀自在菩薩祕密法經,唐 三昧蘇嚩羅譯,三昧蘇嚩羅,三昧蘇嚩羅(A000044)
T1066,大悲心陀羅尼修行念誦略儀,唐 不空譯,不空,不空(A000095)
T1067,攝無礙大悲心大陀羅尼經計一法中出無量義南方滿願補陀落海會五部諸尊等弘誓力方位及威儀形色執持三摩耶幖幟曼荼羅儀軌,唐 不空譯,不空,不空(A000095)
T1068,千手觀音造次第法儀軌,唐 善無畏譯,善無畏,善無畏(A001342)
T1069,十一面觀自在菩薩心密言念誦儀軌經,唐 不空譯,不空,不空(A000095)
T1070,佛說十一面觀世音神呪經,北周 耶舍崛多譯,耶舍崛多,耶舍崛多(A000863)
T1071,十一面神呪心經,唐 玄奘譯,玄奘,玄奘(A000294)
T1072A,聖賀野紇哩縛大威怒王立成大神驗供養念誦儀軌法品,唐 不空譯,不空,不空(A000095)
T1072B,馬頭觀音心陀羅尼,,,空海(A000759)
T1073,何耶揭唎婆像法,,,
T1074,何耶揭唎婆觀世音菩薩受法壇,,,
T1075,佛說七俱胝佛母准提大明陀羅尼經,唐 金剛智譯,金剛智,金剛智(A000774)
T1076,七俱胝佛母所說准提陀羅尼經,唐 不空譯,不空,不空(A000095)
T1077,佛說七俱胝佛母心大准提陀羅尼經,唐 地婆訶羅譯,地婆訶羅,地婆訶羅(A000332)
T1078,七佛俱胝佛母心大准提陀羅尼法,唐 善無畏譯,善無畏,善無畏(A001342)
T1079,七俱胝獨部法,唐 善無畏譯,善無畏,善無畏(A001342)
T1080,如意輪陀羅尼經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1081,佛說觀自在菩薩如意心陀羅尼呪經,唐 義淨譯,義淨,義淨(A001470)
T1082,觀世音菩薩祕密藏如意輪陀羅尼神呪經,唐 實叉難陀譯,實叉難陀,實叉難陀(A001606)
T1083,觀世音菩薩如意摩尼陀羅尼經,唐 寶思惟譯,寶思惟,寶思惟(A001922)
T1084,觀世音菩薩如意摩尼輪陀羅尼念誦法,唐 寶思惟譯,寶思惟,寶思惟(A001922)
T1085,觀自在菩薩如意輪念誦儀軌,唐 不空譯,不空,不空(A000095)
T1086,觀自在菩薩如意輪瑜伽,唐 不空譯,不空,不空(A000095)
T1087,觀自在如意輪菩薩瑜伽法要,唐 金剛智譯,金剛智,金剛智(A000774)
T1088,如意輪菩薩觀門義注祕訣,,,
T1089,都表如意摩尼轉輪聖王次第念誦祕密最要略法,唐 解脫師子譯,解脫師子,解脫師子(A001492)
T1090,佛說如意輪蓮華心如來修行觀門儀,宋 慈賢譯,慈賢,慈賢(A001432)
T1091,七星如意輪祕密要經,唐 不空譯,不空,不空(A000095)
T1092,不空羂索神變真言經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1093,不空羂索呪經,隋 闍那崛多譯,闍那崛多,闍那崛多(A001844)
T1094,不空羂索神呪心經,唐 玄奘譯,玄奘,玄奘(A000294)
T1095,不空羂索呪心經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1096,不空羂索陀羅尼經,唐 李無諂譯,李無諂,李無諂(A000518)
T1097,不空羂索陀羅尼自在王呪經,唐 寶思惟譯,寶思惟,寶思惟(A001922)
T1098,佛說不空羂索陀羅尼儀軌經,唐 阿目佉譯,阿目佉,不空(A000095)
T1099,佛說聖觀自在菩薩不空王祕密心陀羅尼經,宋 施護等譯,施護,施護(A000844)
T1100,葉衣觀自在菩薩經,唐 不空譯,不空,不空(A000095)
T1101,佛說大方廣曼殊室利經,唐 不空譯,不空,不空(A000095)
T1102,金剛頂經多羅菩薩念誦法,唐 不空譯,不空,不空(A000095)
T1103a,觀自在菩薩隨心呪經,唐 智通譯,智通,智通(A001275)
T1103b,觀自在菩薩怛嚩多唎隨心陀羅尼經,唐 智通譯,智通,智通(A001275)
T1104,佛說聖多羅菩薩經,宋 法賢譯,法賢,天息災(A000146)
T1105,聖多羅菩薩一百八名陀羅尼經,宋 法天譯,法天,法天(A000690)
T1106,讚揚聖德多羅菩薩一百八名經,宋 天息災譯,天息災,天息災(A000146)
T1107,聖多羅菩薩梵讚,宋 施護譯,施護,施護(A000844)
T1108A,聖救度佛母二十一種禮讚經,元 安藏譯,安藏,安藏(A000373)
T1108B,救度佛母二十一種禮讚經,,,安藏(A000373)
T1109,白救度佛母讚,清 阿旺扎什譯,阿旺扎什,阿旺扎什(A000781)
T1110,佛說一髻尊陀羅尼經,唐 不空譯,不空,不空(A000095)
T1111,青頸觀自在菩薩心陀羅尼經,唐 不空注,不空,不空(A000095)
T1112,金剛頂瑜伽青頸大悲王觀自在念誦儀軌,唐 金剛智譯,金剛智,金剛智(A000774)
T1113A,觀自在菩薩廣大圓滿無礙大悲心陀羅尼,高麗 指空校,指空,指空(A000842)
T1113B,大慈大悲救苦觀世音自在王菩薩廣大圓滿無礙自在青頸大悲心陀羅尼,唐 不空譯,不空,不空(A000095)
T1114,毘俱胝菩薩一百八名經,宋 法天譯,法天,法天(A000690)
T1116,廣大蓮華莊嚴曼拏羅滅一切罪陀羅尼經,宋 施護譯,施護,施護(A000844)
T1117,佛說觀自在菩薩母陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1118,佛說十八臂陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1119,大樂金剛薩埵修行成就儀軌,唐 不空譯,不空,不空(A000095)
T1120A,金剛頂勝初瑜伽經中略出大樂金剛薩埵念誦儀,唐 不空譯,不空,不空(A000095)
T1120B,勝初瑜伽儀軌真言,唐 空海請來,空海,空海(A000759)
T1122,金剛頂瑜伽他化自在天理趣會普賢修行念誦儀軌,唐 不空譯,不空,不空(A000095)
T1123,金剛頂勝初瑜伽普賢菩薩念誦法,唐 不空譯,不空,不空(A000095)
T1124,普賢金剛薩埵略瑜伽念誦儀軌,唐 不空譯,不空,不空(A000095)
T1125,金剛頂瑜伽金剛薩埵五祕密修行念誦儀軌,唐 不空譯,不空,不空(A000095)
T1126,佛說普賢曼拏羅經,宋 施護譯,施護,施護(A000844)
T1127,佛說普賢菩薩陀羅尼經,宋 法天譯,法天,法天(A000690)
T1128,最上大乘金剛大教寶王經,宋 法天譯,法天,法天(A000690)
T1129,佛說金剛手菩薩降伏一切部多大教王經,宋 法天譯,法天,法天(A000690)
T1130,大乘金剛髻珠菩薩修行分,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1131,聖金剛手菩薩一百八名梵讚,宋 法賢譯,法賢,天息災(A000146)
T1132,金剛王菩薩祕密念誦儀軌,唐 不空譯,不空,不空(A000095)
T1133,金剛壽命陀羅尼念誦法,唐 不空譯,不空,不空(A000095)
T1134A,金剛壽命陀羅尼經法,唐 不空譯,不空,不空(A000095)
T1134B,金剛壽命陀羅尼經,唐 不空譯,不空,不空(A000095)
T1135,佛說一切如來金剛壽命陀羅尼經,唐 不空譯,不空,不空(A000095)
T1136,佛說一切諸如來心光明加持普賢菩薩延命金剛最勝陀羅尼經,唐 不空譯,不空,不空(A000095)
T1137,佛說善法方便陀羅尼經,失譯,,
T1138a,金剛祕密善門陀羅尼呪經,失譯,,
T1138b,金剛祕密善門陀羅尼經,失譯,,
T1139,護命法門神呪經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1140,佛說延壽妙門陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1141,慈氏菩薩略修瑜伽念誦法,唐 善無畏譯,善無畏,善無畏(A001342)
T1142,佛說慈氏菩薩陀羅尼,宋 法賢譯,法賢,天息災(A000146)
T1143,佛說慈氏菩薩誓願陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1144,佛說彌勒菩薩發願王偈,清 工布查布譯,工布查布,工布查布(A000091)
T1145,虛空藏菩薩能滿諸願最勝心陀羅尼求聞持法,唐 善無畏譯,善無畏,善無畏(A001342)
T1146,大虛空藏菩薩念誦法,唐 不空譯,不空,不空(A000095)
T1147,聖虛空藏菩薩陀羅尼經,宋 法天譯,法天,法天(A000690)
T1148,佛說虛空藏菩薩陀羅尼,宋 法賢譯,法賢,天息災(A000146)
T1149,五大虛空藏菩薩速疾大神驗祕密式經,唐 金剛智譯,金剛智,金剛智(A000774)
T1150,轉法輪菩薩摧魔怨敵法,唐 不空譯,不空,不空(A000095)
T1151,修習般若波羅蜜菩薩觀行念誦儀軌,唐 不空譯,不空,不空(A000095)
T1152,佛說佛母般若波羅蜜多大明觀想儀軌,宋 施護譯,施護,施護(A000844)
T1153,普遍光明清淨熾盛如意寶印心無能勝大明王大隨求陀羅尼經,唐 不空譯,不空,不空(A000095)
T1154,佛說隨求即得大自在陀羅尼神呪經,唐 寶思惟譯,寶思惟,寶思惟(A001922)
T1155,金剛頂瑜伽最勝祕密成佛隨求即得神變加持成就陀羅尼儀軌,唐 不空譯,不空,不空(A000095)
T1156A,大隨求即得大陀羅尼明王懺悔法,唐 惟謹述,惟謹,惟謹(A001077)
T1157,香王菩薩陀羅尼呪經,唐 義淨譯,義淨,義淨(A001470)
T1158,地藏菩薩儀軌,唐 輸婆迦羅譯,輸婆迦羅,善無畏(A001342)
T1161,佛說觀藥王藥上二菩薩經,劉宋 畺良耶舍譯,畺良耶舍,畺良耶舍(A000004)
T1162,持世陀羅尼經,唐 玄奘譯,玄奘,玄奘(A000294)
T1163,佛說雨寶陀羅尼經,唐 不空譯,不空,不空(A000095)
T1164,佛說大乘聖吉祥持世陀羅尼經,宋 法天譯,法天,法天(A000690)
T1165,聖持世陀羅尼經,宋 施護譯,施護,施護(A000844)
T1166,馬鳴菩薩大神力無比驗法念誦軌儀,唐 金剛智譯,金剛智,金剛智(A000774)
T1167,八大菩薩曼荼羅經,唐 不空譯,不空,不空(A000095)
T1168A,佛說大乘八大曼拏羅經,宋 法賢譯,法賢,天息災(A000146)
T1169,佛說持明藏瑜伽大教尊那菩薩大明成就儀軌經,宋 法賢譯,法賢,天息災(A000146)
T1170,佛說金剛香菩薩大明成就儀軌經,宋 施護譯,施護,施護(A000844)
T1171,金剛頂經瑜伽文殊師利菩薩法,唐 不空譯,不空,不空(A000095)
T1172,金剛頂超勝三界經說文殊五字真言勝相,唐 不空譯,不空,不空(A000095)
T1173,金剛頂經曼殊室利菩薩五字心陀羅尼品,唐 金剛智譯,金剛智,金剛智(A000774)
T1174,五字陀羅尼頌,唐 不空譯,不空,不空(A000095)
T1175,金剛頂經瑜伽文殊師利菩薩供養儀軌,唐 不空譯,不空,不空(A000095)
T1176,曼殊室利童子菩薩五字瑜伽法,唐 不空譯,不空,不空(A000095)
T1177A,大乘瑜伽金剛性海曼殊室利千臂千鉢大教王經,唐 不空譯,不空,不空(A000095)
T1177B,千鉢文殊一百八名讚,唐 空海請來,空海,空海(A000759)
T1180,六字神呪經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1181,大方廣菩薩藏經中文殊師利根本一字陀羅尼經,唐 寶思惟譯,寶思惟,寶思惟(A001922)
T1182,曼殊室利菩薩呪藏中一字呪王經,唐 義淨譯,義淨,義淨(A001470)
T1183,一髻文殊師利童子陀羅尼念誦儀軌,唐 金剛福壽譯,金剛福壽,金剛福壽(A024116)
T1184,大聖妙吉祥菩薩祕密八字陀羅尼修行曼荼羅次第儀軌法,唐 菩提仙譯,菩提仙,菩提㗚使(A001355)
T1185A,佛說文殊師利法寶藏陀羅尼經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1185B,文殊師利寶藏陀羅尼經,唐 菩提流志譯,菩提流志,菩提流志(A001358)
T1186,佛說妙吉祥菩薩陀羅尼,宋 法賢譯,法賢,天息災(A000146)
T1187,佛說最勝妙吉祥根本智最上祕密一切名義三摩地分,宋 施護譯,施護,施護(A000844)
T1188,文殊所說最勝名義經,宋 金總持等譯,金總持,金總持(A000001)
T1189,佛說文殊菩薩最勝真實名義經,元 沙囉巴譯,沙囉巴,沙囉巴(A000529)
T1190,聖妙吉祥真實名經,元 釋智譯,釋智,釋智(A001958)
T1191,大方廣菩薩藏文殊師利根本儀軌經,宋 天息災譯,天息災,天息災(A000146)
T1192,妙吉祥平等祕密最上觀門大教王經,宋 慈賢譯,慈賢,慈賢(A001432)
T1193,妙吉祥平等瑜伽祕密觀身成佛儀軌,宋 慈賢譯,慈賢,慈賢(A001432)
T1194,妙吉祥平等觀門大教王經略出護摩儀,宋 慈賢譯,慈賢,慈賢(A001432)
T1195,大聖文殊師利菩薩讚佛法身禮,唐 不空譯,不空,不空(A000095)
T1196,曼殊室利菩薩吉祥伽陀,宋 法賢譯,法賢,天息災(A000146)
T1197,佛說文殊師利一百八名梵讚,宋 法天譯,法天,法天(A000690)
T1198,聖者文殊師利發菩提心願文,元 智慧譯,智慧,智慧(A001292)
T1199,金剛手光明灌頂經最勝立印聖無動尊大威怒王念誦儀軌法品,唐 不空譯,不空,不空(A000095)
T1200,底哩三昧耶不動尊威怒王使者念誦法,唐 不空譯,不空,不空(A000095)
T1201,底哩三昧耶不動尊聖者念誦祕密法,唐 不空譯,不空,不空(A000095)
T1202,不動使者陀羅尼祕密法,唐 金剛智譯,金剛智,金剛智(A000774)
T1205,勝軍不動明王四十八使者祕密成就儀軌,唐 遍智集,遍智,不空(A000095);遍智(A001578)
T1208,俱力迦羅龍王儀軌,唐 金剛智譯,金剛智,金剛智(A000774)
T1209,金剛頂瑜伽降三世成就極深密門,唐 不空譯,不空,不空(A000095)
T1210,降三世忿怒明王念誦儀軌,唐 不空譯,不空,不空(A000095)
T1211,甘露軍荼利菩薩供養念誦成就儀軌,唐 不空譯,不空,不空(A000095)
T1212,西方陀羅尼藏中金剛族阿蜜哩多軍吒利法,唐 海雲記,海雲,海雲(A000938)
T1213,千臂軍荼利梵字真言,唐 義操記,義操,義操(A001477)
T1214,聖閻曼德迦威怒王立成大神驗念誦法,唐 不空譯,不空,不空(A000095)
T1217,佛說妙吉祥最勝根本大教經,宋 法賢譯,法賢,天息災(A000146)
T1218,文殊師利耶曼德迦呪法,唐 宗叡將來,宗叡,宗叡(A000603)
T1219,曼殊室利焰曼德迦萬愛祕術如意法,唐 一行撰,一行,一行(A000008)
T1220,金剛藥叉瞋怒王息災大威神驗念誦儀軌,唐 金剛智譯,金剛智,金剛智(A000774)
T1221,青色大金剛藥叉辟鬼魔法,唐 空蜝述,空蜝,空蜞(A000760)
T1222a,聖迦抳忿怒金剛童子菩薩成就儀軌經,唐 不空譯,不空,不空(A000095)
T1222b,聖迦柅忿怒金剛童子菩薩成就儀軌經,唐 不空譯,不空,不空(A000095)
T1223,佛說無量壽佛化身大忿迅俱摩羅金剛念誦瑜伽儀軌法,唐 金剛智譯,金剛智,金剛智(A000774)
T1225,大威怒烏芻澁麼儀軌經,唐 不空譯,不空,不空(A000095)
T1226,烏芻澁明王儀軌梵字,唐 空海請來,空海,空海(A000759)
T1227,大威力烏樞瑟摩明王經,唐 阿質達霰譯,阿質達霰,阿質達霰(A001316)
T1228,穢跡金剛說神通大滿陀羅尼法術靈要門,唐 阿質達霰譯,阿質達霰,阿質達霰(A001316)
T1229,穢跡金剛禁百變法經,唐 阿質達霰譯,阿質達霰,阿質達霰(A001316)
T1233,佛說無能勝大明王陀羅尼經,宋 法天譯,法天,法天(A000690)
T1234,無能勝大明陀羅尼經,宋 法天譯,法天,法天(A000690)
T1235,無能勝大明心陀羅尼經,宋 法天譯,法天,法天(A000690)
T1236,聖無能勝金剛火陀羅尼經,宋 法天譯,法天,法天(A000690)
T1237,阿吒婆拘鬼神大將上佛陀羅尼神呪經,失譯,,
T1238,阿吒婆𤘽鬼神大將上佛陀羅尼經,失譯,,
T1239,阿吒薄俱元帥大將上佛陀羅尼經修行儀軌,唐 善無畏譯,善無畏,善無畏(A001342)
T1242,佛說妙吉祥瑜伽大教金剛陪囉嚩輪觀想成就儀軌經,宋 法賢譯,法賢,天息災(A000146)
T1243,佛說出生一切如來法眼遍照大力明王經,宋 法護譯,法護,法護(A014355)
T1244,毘沙門天王經,唐 不空譯,不空,不空(A000095)
T1245,佛說毘沙門天王經,宋 法天譯,法天,法天(A000690)
T1246,摩訶吠室囉末那野提婆喝囉闍陀羅尼儀軌,唐 般若斫羯囉譯,般若斫羯囉,智慧輪(A001294)
T1247,北方毘沙門天王隨軍護法儀軌,唐 不空譯,不空,不空(A000095)
T1248,北方毘沙門天王隨軍護法真言,唐 不空譯,不空,不空(A000095)
T1249,毘沙門儀軌,唐 不空譯,不空,不空(A000095)
T1250,北方毘沙門多聞寶藏天王神妙陀羅尼別行儀軌,唐 不空譯,不空,不空(A000095)
T1251,吽迦陀野儀軌,唐 金剛智譯,金剛智,金剛智(A000774)
T1252a,佛說大吉祥天女十二名號經,唐 不空譯,不空,不空(A000095)
T1252b,佛說大吉祥天女十二名號經,唐 不空譯,不空,不空(A000095)
T1253,大吉祥天女十二契一百八名無垢大乘經,唐 不空譯,不空,不空(A000095)
T1254,末利支提婆華鬘經,唐 不空譯,不空,不空(A000095)
T1255a,佛說摩利支天菩薩陀羅尼經,唐 不空譯,不空,不空(A000095)
T1255b,佛說摩利支天經,唐 不空譯,不空,不空(A000095)
T1256,佛說摩利支天陀羅尼呪經,失譯,,
T1257,佛說大摩里支菩薩經,宋 天息災譯,天息災,天息災(A000146)
T1258,摩利支菩薩略念誦法,唐 不空譯,不空,不空(A000095)
T1260,大藥叉女歡喜母并愛子成就法,唐 不空譯,不空,不空(A000095)
T1261,訶利帝母真言經,唐 不空譯,不空,不空(A000095)
T1262,佛說鬼子母經,失譯,,
T1263,氷揭羅天童子經,唐 不空譯,不空,不空(A000095)
T1264a,觀自在菩薩化身蘘麌哩曳童女銷伏毒害陀羅尼經,唐 不空譯,不空,不空(A000095)
T1264b,佛說穰麌梨童女經,唐 不空譯,不空,不空(A000095)
T1265,佛說常瞿利毒女陀羅尼呪經,唐 瞿多譯,瞿多,瞿多(A001876)
T1266,大聖天歡喜雙身毘那夜迦法,唐 不空譯,不空,不空(A000095)
T1267,使呪法經,唐 菩提留支譯,菩提留支,菩提流志(A001358)
T1268,大使呪法經,唐 菩提留支譯,菩提留支,菩提流志(A001358)
T1269,佛說金色迦那鉢底陀羅尼經,唐 金剛智譯,金剛智,金剛智(A000774)
T1270,大聖歡喜雙身大自在天毘那夜迦王歸依念誦供養法,唐 善無畏譯,善無畏,善無畏(A001342)
T1271,摩訶毘盧遮那如來定惠均等入三昧耶身雙身大聖歡喜天菩薩修行祕密法儀軌,唐 不空譯,不空,不空(A000095)
T1272,金剛薩埵說頻那夜迦天成就儀軌經,宋 法賢譯,法賢,
T1273,毘那夜迦誐那鉢底瑜伽悉地品祕要,唐 含光記,含光,含光(A000459)
T1274,大聖歡喜雙身毘那夜迦天形像品儀軌,唐 憬瑟撰,憬瑟,憬瑟(A001747)
T1275,聖歡喜天式法,唐 般若惹羯羅撰,般若惹羯羅,智慧輪(A001294)
T1276,文殊師利菩薩根本大教王經金翅鳥王品,唐 不空譯,不空,不空(A000095)
T1277,速疾立驗魔醯首羅天說阿尾奢法,唐 不空譯,不空,不空(A000095)
T1278,迦樓羅及諸天密言經,唐 般若力譯,般若力,般若力(A000994)
T1281,那羅延天共阿修羅王鬪戰法,唐 寶思惟譯,寶思惟,寶思惟(A001922)
T1283,佛說寶藏神大明曼拏羅儀軌經,宋 法天譯,法天,法天(A000690)
T1284,佛說聖寶藏神儀軌經,宋 法天譯,法天,法天(A000690)
T1285,佛說寶賢陀羅尼經,宋 法賢譯,法賢,天息災(A000146)
T1286,堅牢地天儀軌,唐 善無畏譯,善無畏,善無畏(A001342)
T1287,大黑天神法,唐 神愷記,神愷,神愷(A000989)
T1288,佛說最上祕密那拏天經,宋 法賢譯,法賢,天息災(A000146)
T1289,佛說金毘羅童子威德經,唐 不空譯,不空,不空(A000095)
T1290,焰羅王供行法次第,唐 阿謨伽撰,阿謨伽,不空(A000095)
T1291,深沙大將儀軌,唐 不空譯,不空,不空(A000095)
T1293,般若守護十六善神王形體,唐 金剛智譯,金剛智,金剛智(A000774)
T1295,供養護世八天法,唐 法全集,法全,法全(A000695)
T1297,供養十二大威德天報恩品,唐 不空譯,不空,不空(A000095)
T1299,文殊師利菩薩及諸仙所說吉凶時日善惡宿曜經,唐 不空譯,不空,不空(A000095)
T1300,摩登伽經,吳 竺律炎支謙共譯,"竺律炎,支謙",竺律炎(A000764);支謙(A000164)
T1301,舍頭諫太子二十八宿經,西晉 竺法護譯,竺法護,竺法護(A000749)
T1302,諸星母陀羅尼經,唐 法成譯,法成,法成(A000696)
T1303,佛說聖曜母陀羅尼經,宋 法天譯,法天,法天(A000690)
T1304,宿曜儀軌,唐 一行撰,一行,一行(A000008)
T1305,北斗七星念誦儀軌,唐 金剛智譯,金剛智,金剛智(A000774)
T1306,北斗七星護摩祕要儀軌,唐 不空述,不空,不空(A000095)
T1308,七曜攘災決,唐 金俱吒撰,金俱吒,金俱吒(A000772)
T1309,七曜星辰別行法,唐 一行撰,一行,一行(A000008)
T1310,北斗七星護摩法,唐 一行撰,一行,一行(A000008)
T1311,梵天火羅九曜,唐 一行述,一行,一行(A000008)
T1312,難儞計濕嚩囉天說支輪經,宋 法賢譯,法賢,天息災(A000146)
T1313,佛說救拔焰口餓鬼陀羅尼經,唐 不空譯,不空,不空(A000095)
T1314,佛說救面然餓鬼陀羅尼神呪經,唐 實叉難陀譯,實叉難陀,實叉難陀(A001606)
T1315,施諸餓鬼飲食及水法,唐 不空譯,不空,不空(A000095)
T1316,佛說甘露經陀羅尼呪,唐 實叉難陀譯,實叉難陀,實叉難陀(A001606)
T1317,甘露陀羅尼呪,唐 實叉難陀譯,實叉難陀,實叉難陀(A001606)
T1318,瑜伽集要救阿難陀羅尼焰口軌儀經,唐 不空譯,不空,不空(A000095)
T1319,瑜伽集要焰口施食起教阿難陀緣由,唐 不空譯,不空,不空(A000095)
T1321,佛說施餓鬼甘露味大陀羅尼經,唐 跋馱木阿譯,跋馱木阿,跋馱木阿(A001377)
T1322,新集浴像儀軌,唐 慧琳述,慧琳,慧琳(A001729)
T1323,除一切疾病陀羅尼經,唐 不空譯,不空,不空(A000095)
T1324,能淨一切眼疾病陀羅尼經,唐 不空譯,不空,不空(A000095)
T1325,佛說療痔病經,唐 義淨譯,義淨,義淨(A001470)
T1326,佛說呪時氣病經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1327,佛說呪齒經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1328,佛說呪目經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1329,佛說呪小兒經,東晉 曇無蘭譯,曇無蘭,曇無蘭(A001788)
T1330,囉嚩拏說救療小兒疾病經,宋 法賢譯,法賢,天息災(A000146)
